date,student_id,activity
2024-10-08,22465,module_visit
2024-10-08,22465,topic_visit
2024-10-08,22465,video_lecture_view
2024-10-10,22465,module_visit
2024-10-13,22465,module_visit
2024-10-14,22465,module_visit
2024-10-14,22465,topic_visit
2024-10-14,22465,topic_visit
2024-10-14,22465,video_lecture_view
2024-10-14,22465,lab_material_download
2024-10-15,22465,module_visit
2024-10-15,22465,topic_visit
2024-10-15,22465,video_lecture_view
2024-10-15,22465,lab_material_download
2024-10-16,22465,module_visit
2024-10-21,22465,module_visit
2024-10-22,22465,module_visit
2024-10-22,22465,topic_visit
2024-10-22,22465,video_lecture_view
2024-10-22,22465,lab_material_download
2024-10-22,22465,quiz_attempt
2024-10-25,22465,module_visit
2024-10-26,22465,module_visit
2024-10-26,22465,topic_visit
2024-10-26,22465,lab_material_download
2024-10-29,22465,module_visit
2024-10-30,22465,module_visit
2024-10-30,22465,topic_visit
2024-10-30,22465,video_lecture_view
2024-10-30,22465,lab_material_download
2024-10-31,22465,module_visit
2024-11-03,22465,module_visit
2024-11-03,22465,topic_visit
2024-11-03,22465,topic_visit
2024-11-03,22465,video_lecture_view
2024-11-04,22465,module_visit
2024-11-04,22465,topic_visit
2024-11-04,22465,lab_material_download
2024-11-06,22465,module_visit
2024-11-06,22465,topic_visit
2024-11-06,22465,topic_visit
2024-11-06,22465,video_lecture_view
2024-11-06,22465,lab_material_download
2024-11-07,22465,module_visit
2024-11-07,22465,topic_visit
2024-11-07,22465,topic_visit
2024-11-07,22465,lab_material_download
2024-11-08,22465,module_visit
2024-11-08,22465,topic_visit
2024-11-08,22465,topic_visit
2024-11-08,22465,topic_visit
2024-11-08,22465,video_lecture_view
2024-11-08,22465,lab_material_download
2024-11-08,22465,forum_post_reply
2024-11-09,22465,module_visit
2024-11-09,22465,topic_visit
2024-11-09,22465,topic_visit
2024-11-09,22465,video_lecture_view
2024-11-14,22465,module_visit
2024-11-14,22465,topic_visit
2024-11-14,22465,lab_material_download
2024-11-18,22465,module_visit
2024-11-18,22465,topic_visit
2024-11-18,22465,video_lecture_view
2024-11-19,22465,module_visit
2024-11-19,22465,topic_visit
2024-11-19,22465,video_lecture_view
2024-11-19,22465,lab_material_download
2024-11-20,22465,module_visit
2024-11-20,22465,topic_visit
2024-11-20,22465,video_lecture_view
2024-11-20,22465,lab_material_download
2024-11-21,22465,module_visit
2024-11-22,22465,module_visit
2024-11-22,22465,topic_visit
2024-11-22,22465,topic_visit
2024-11-22,22465,video_lecture_view
2024-11-22,22465,lab_material_download
2024-11-24,22465,module_visit
2024-11-24,22465,topic_visit
2024-11-26,22465,module_visit
2024-11-26,22465,topic_visit
2024-11-26,22465,lab_material_download
2024-11-26,22465,external_link_click
2024-11-27,22465,module_visit
2024-11-28,22465,module_visit
2024-11-28,22465,topic_visit
2024-11-28,22465,lab_material_download
2024-11-29,22465,module_visit
2024-11-29,22465,topic_visit
2024-11-29,22465,topic_visit
2024-11-29,22465,topic_visit
2024-09-09,22974,module_visit
2024-09-10,22974,module_visit
2024-09-11,22974,module_visit
2024-09-11,22974,topic_visit
2024-09-11,22974,lab_material_download
2024-09-13,22974,module_visit
2024-09-13,22974,topic_visit
2024-09-13,22974,topic_visit
2024-09-13,22974,lab_material_download
2024-09-14,22974,module_visit
2024-09-14,22974,topic_visit
2024-09-14,22974,lab_material_download
2024-09-15,22974,module_visit
2024-09-16,22974,module_visit
2024-09-16,22974,topic_visit
2024-09-16,22974,topic_visit
2024-09-17,22974,module_visit
2024-09-17,22974,topic_visit
2024-09-17,22974,video_lecture_view
2024-09-18,22974,module_visit
2024-09-18,22974,topic_visit
2024-09-18,22974,topic_visit
2024-09-18,22974,video_lecture_view
2024-09-18,22974,lab_material_download
2024-09-18,22974,quiz_attempt
2024-09-22,22974,module_visit
2024-09-22,22974,topic_visit
2024-09-23,22974,module_visit
2024-09-23,22974,topic_visit
2024-09-23,22974,video_lecture_view
2024-09-24,22974,module_visit
2024-09-25,22974,module_visit
2024-09-25,22974,topic_visit
2024-09-25,22974,topic_visit
2024-09-25,22974,lab_material_download
2024-09-26,22974,module_visit
2024-09-26,22974,topic_visit
2024-09-26,22974,video_lecture_view
2024-09-26,22974,lab_material_download
2024-09-26,22974,forum_post_reply
2024-09-27,22974,module_visit
2024-09-27,22974,topic_visit
2024-09-27,22974,topic_visit
2024-09-27,22974,topic_visit
2024-09-27,22974,video_lecture_view
2024-09-27,22974,lab_material_download
2024-09-28,22974,module_visit
2024-09-28,22974,topic_visit
2024-09-28,22974,lab_material_download
2024-09-28,22974,quiz_attempt
2024-09-30,22974,module_visit
2024-09-30,22974,topic_visit
2024-09-30,22974,topic_visit
2024-09-30,22974,video_lecture_view
2024-09-30,22974,lab_material_download
2024-10-03,22974,module_visit
2024-10-07,22974,module_visit
2024-10-08,22974,module_visit
2024-10-08,22974,topic_visit
2024-10-08,22974,topic_visit
2024-10-08,22974,video_lecture_view
2024-10-08,22974,lab_material_download
2024-10-09,22974,module_visit
2024-10-09,22974,topic_visit
2024-10-09,22974,lab_material_download
2024-10-10,22974,module_visit
2024-10-10,22974,topic_visit
2024-10-10,22974,video_lecture_view
2024-10-11,22974,module_visit
2024-10-12,22974,module_visit
2024-10-12,22974,topic_visit
2024-10-12,22974,topic_visit
2024-10-12,22974,lab_material_download
2024-10-12,22974,quiz_attempt
2024-10-13,22974,module_visit
2024-10-13,22974,topic_visit
2024-10-13,22974,topic_visit
2024-10-13,22974,video_lecture_view
2024-10-13,22974,lab_material_download
2024-10-14,22974,module_visit
2024-10-14,22974,topic_visit
2024-10-14,22974,topic_visit
2024-10-14,22974,topic_visit
2024-10-15,22974,module_visit
2024-10-15,22974,topic_visit
2024-10-15,22974,topic_visit
2024-10-15,22974,video_lecture_view
2024-10-15,22974,lab_material_download
2024-10-16,22974,module_visit
2024-10-16,22974,topic_visit
2024-10-16,22974,topic_visit
2024-10-16,22974,video_lecture_view
2024-10-16,22974,lab_material_download
2024-10-16,22974,quiz_attempt
2024-10-17,22974,module_visit
2024-10-17,22974,topic_visit
2024-10-17,22974,video_lecture_view
2024-10-17,22974,lab_material_download
2024-10-18,22974,module_visit
2024-10-18,22974,topic_visit
2024-10-18,22974,topic_visit
2024-10-18,22974,lab_material_download
2024-10-18,22974,forum_post_reply
2024-10-18,22974,quiz_attempt
2024-10-19,22974,module_visit
2024-10-19,22974,topic_visit
2024-10-19,22974,topic_visit
2024-10-19,22974,video_lecture_view
2024-10-19,22974,lab_material_download
2024-10-19,22974,quiz_attempt
2024-10-21,22974,module_visit
2024-10-21,22974,topic_visit
2024-10-21,22974,lab_material_download
2024-10-22,22974,module_visit
2024-10-22,22974,topic_visit
2024-10-22,22974,topic_visit
2024-10-22,22974,video_lecture_view
2024-10-22,22974,quiz_attempt
2024-10-23,22974,module_visit
2024-10-23,22974,topic_visit
2024-10-23,22974,video_lecture_view
2024-10-23,22974,lab_material_download
2024-10-24,22974,module_visit
2024-10-24,22974,topic_visit
2024-10-24,22974,topic_visit
2024-10-24,22974,video_lecture_view
2024-10-24,22974,lab_material_download
2024-10-25,22974,module_visit
2024-10-25,22974,topic_visit
2024-10-25,22974,video_lecture_view
2024-10-25,22974,quiz_attempt
2024-10-26,22974,module_visit
2024-10-26,22974,topic_visit
2024-10-26,22974,video_lecture_view
2024-10-28,22974,module_visit
2024-10-28,22974,topic_visit
2024-10-28,22974,lab_material_download
2024-11-02,22974,module_visit
2024-11-03,22974,module_visit
2024-11-04,22974,module_visit
2024-11-04,22974,topic_visit
2024-11-04,22974,lab_material_download
2024-11-06,22974,module_visit
2024-11-06,22974,topic_visit
2024-11-06,22974,lab_material_download
2024-11-06,22974,quiz_attempt
2024-11-07,22974,module_visit
2024-11-07,22974,topic_visit
2024-11-07,22974,lab_material_download
2024-11-09,22974,module_visit
2024-11-10,22974,module_visit
2024-11-10,22974,topic_visit
2024-11-12,22974,module_visit
2024-11-12,22974,topic_visit
2024-11-12,22974,topic_visit
2024-11-12,22974,video_lecture_view
2024-11-13,22974,module_visit
2024-11-13,22974,topic_visit
2024-11-13,22974,topic_visit
2024-11-17,22974,module_visit
2024-11-18,22974,module_visit
2024-11-18,22974,topic_visit
2024-11-18,22974,lab_material_download
2024-11-19,22974,module_visit
2024-11-19,22974,topic_visit
2024-11-19,22974,topic_visit
2024-11-19,22974,lab_material_download
2024-11-21,22974,module_visit
2024-11-21,22974,topic_visit
2024-11-21,22974,topic_visit
2024-11-21,22974,video_lecture_view
2024-11-21,22974,lab_material_download
2024-11-22,22974,module_visit
2024-11-22,22974,topic_visit
2024-11-22,22974,lab_material_download
2024-11-25,22974,module_visit
2024-11-27,22974,module_visit
2024-11-27,22974,topic_visit
2024-11-27,22974,video_lecture_view
2024-11-27,22974,lab_material_download
2024-11-27,22974,forum_post_reply
2024-11-29,22974,module_visit
2024-11-29,22974,topic_visit
2024-11-29,22974,lab_material_download
2024-09-09,22789,module_visit
2024-09-09,22789,topic_visit
2024-09-10,22789,module_visit
2024-09-10,22789,topic_visit
2024-09-12,22789,module_visit
2024-09-15,22789,module_visit
2024-09-15,22789,topic_visit
2024-09-17,22789,module_visit
2024-09-17,22789,topic_visit
2024-09-17,22789,video_lecture_view
2024-09-20,22789,module_visit
2024-09-22,22789,module_visit
2024-09-22,22789,topic_visit
2024-09-24,22789,module_visit
2024-09-26,22789,module_visit
2024-10-22,22789,module_visit
2024-11-27,22789,module_visit
2024-11-27,22789,topic_visit
2024-11-27,22789,topic_visit
2024-11-27,22789,video_lecture_view
2024-09-09,22178,module_visit
2024-09-10,22178,module_visit
2024-09-10,22178,topic_visit
2024-09-12,22178,module_visit
2024-09-12,22178,topic_visit
2024-09-12,22178,lab_material_download
2024-09-13,22178,module_visit
2024-09-16,22178,module_visit
2024-09-16,22178,topic_visit
2024-09-16,22178,video_lecture_view
2024-09-16,22178,lab_material_download
2024-09-19,22178,module_visit
2024-09-19,22178,topic_visit
2024-09-19,22178,lab_material_download
2024-09-24,22178,module_visit
2024-09-28,22178,module_visit
2024-09-30,22178,module_visit
2024-09-30,22178,topic_visit
2024-09-30,22178,lab_material_download
2024-09-30,22178,external_link_click
2024-10-04,22178,module_visit
2024-10-04,22178,topic_visit
2024-10-04,22178,topic_visit
2024-10-04,22178,lab_material_download
2024-10-08,22178,module_visit
2024-10-08,22178,topic_visit
2024-10-08,22178,video_lecture_view
2024-10-09,22178,module_visit
2024-10-09,22178,topic_visit
2024-10-16,22178,module_visit
2024-10-16,22178,topic_visit
2024-10-16,22178,topic_visit
2024-10-16,22178,video_lecture_view
2024-10-16,22178,lab_material_download
2024-10-16,22178,forum_post_reply
2024-10-17,22178,module_visit
2024-10-21,22178,module_visit
2024-10-22,22178,module_visit
2024-10-24,22178,module_visit
2024-10-28,22178,module_visit
2024-10-31,22178,module_visit
2024-10-31,22178,topic_visit
2024-10-31,22178,video_lecture_view
2024-10-31,22178,lab_material_download
2024-11-01,22178,module_visit
2024-11-01,22178,topic_visit
2024-11-01,22178,lab_material_download
2024-11-12,22178,module_visit
2024-11-12,22178,topic_visit
2024-11-12,22178,topic_visit
2024-11-12,22178,video_lecture_view
2024-11-13,22178,module_visit
2024-11-15,22178,module_visit
2024-11-15,22178,topic_visit
2024-11-15,22178,topic_visit
2024-11-15,22178,lab_material_download
2024-11-18,22178,module_visit
2024-11-19,22178,module_visit
2024-11-21,22178,module_visit
2024-11-25,22178,module_visit
2024-11-26,22178,module_visit
2024-11-26,22178,topic_visit
2024-11-26,22178,video_lecture_view
2024-11-28,22178,module_visit
2024-09-10,22722,module_visit
2024-09-12,22722,module_visit
2024-09-12,22722,topic_visit
2024-09-12,22722,lab_material_download
2024-09-12,22722,quiz_attempt
2024-09-13,22722,module_visit
2024-09-13,22722,topic_visit
2024-09-13,22722,lab_material_download
2024-09-14,22722,module_visit
2024-09-14,22722,topic_visit
2024-09-14,22722,topic_visit
2024-09-14,22722,video_lecture_view
2024-09-15,22722,module_visit
2024-09-17,22722,module_visit
2024-09-17,22722,topic_visit
2024-09-17,22722,video_lecture_view
2024-09-17,22722,lab_material_download
2024-09-18,22722,module_visit
2024-09-18,22722,topic_visit
2024-09-18,22722,topic_visit
2024-09-18,22722,video_lecture_view
2024-09-18,22722,lab_material_download
2024-09-18,22722,forum_post_reply
2024-09-23,22722,module_visit
2024-09-23,22722,topic_visit
2024-09-23,22722,video_lecture_view
2024-09-24,22722,module_visit
2024-09-25,22722,module_visit
2024-09-27,22722,module_visit
2024-09-27,22722,topic_visit
2024-09-27,22722,lab_material_download
2024-09-28,22722,module_visit
2024-10-02,22722,module_visit
2024-10-02,22722,topic_visit
2024-10-02,22722,lab_material_download
2024-10-05,22722,module_visit
2024-10-05,22722,topic_visit
2024-10-05,22722,lab_material_download
2024-10-05,22722,forum_post_reply
2024-10-07,22722,module_visit
2024-10-07,22722,topic_visit
2024-10-07,22722,video_lecture_view
2024-10-07,22722,lab_material_download
2024-10-08,22722,module_visit
2024-10-08,22722,topic_visit
2024-10-08,22722,video_lecture_view
2024-10-08,22722,lab_material_download
2024-10-09,22722,module_visit
2024-10-10,22722,module_visit
2024-10-10,22722,topic_visit
2024-10-10,22722,topic_visit
2024-10-10,22722,lab_material_download
2024-10-15,22722,module_visit
2024-10-21,22722,module_visit
2024-10-21,22722,topic_visit
2024-10-21,22722,lab_material_download
2024-10-22,22722,module_visit
2024-10-22,22722,topic_visit
2024-10-22,22722,topic_visit
2024-10-22,22722,lab_material_download
2024-10-23,22722,module_visit
2024-10-24,22722,module_visit
2024-10-24,22722,topic_visit
2024-10-24,22722,lab_material_download
2024-10-31,22722,module_visit
2024-10-31,22722,topic_visit
2024-10-31,22722,topic_visit
2024-10-31,22722,video_lecture_view
2024-10-31,22722,lab_material_download
2024-11-02,22722,module_visit
2024-11-02,22722,topic_visit
2024-11-06,22722,module_visit
2024-11-06,22722,topic_visit
2024-11-06,22722,topic_visit
2024-11-06,22722,lab_material_download
2024-11-07,22722,module_visit
2024-11-07,22722,topic_visit
2024-11-07,22722,lab_material_download
2024-11-10,22722,module_visit
2024-11-11,22722,module_visit
2024-11-11,22722,topic_visit
2024-11-11,22722,video_lecture_view
2024-11-11,22722,lab_material_download
2024-11-12,22722,module_visit
2024-11-14,22722,module_visit
2024-11-14,22722,topic_visit
2024-11-14,22722,lab_material_download
2024-11-17,22722,module_visit
2024-11-17,22722,topic_visit
2024-11-17,22722,video_lecture_view
2024-11-17,22722,lab_material_download
2024-11-18,22722,module_visit
2024-11-18,22722,topic_visit
2024-11-18,22722,video_lecture_view
2024-11-18,22722,lab_material_download
2024-11-19,22722,module_visit
2024-11-19,22722,topic_visit
2024-11-20,22722,module_visit
2024-11-20,22722,topic_visit
2024-11-20,22722,video_lecture_view
2024-11-20,22722,lab_material_download
2024-11-21,22722,module_visit
2024-11-21,22722,topic_visit
2024-11-21,22722,topic_visit
2024-11-21,22722,lab_material_download
2024-11-22,22722,module_visit
2024-11-22,22722,topic_visit
2024-11-22,22722,lab_material_download
2024-11-22,22722,forum_post_reply
2024-11-24,22722,module_visit
2024-11-24,22722,topic_visit
2024-11-24,22722,topic_visit
2024-11-24,22722,lab_material_download
2024-11-24,22722,forum_post_reply
2024-11-25,22722,module_visit
2024-11-25,22722,topic_visit
2024-11-25,22722,topic_visit
2024-11-25,22722,video_lecture_view
2024-11-26,22722,module_visit
2024-11-26,22722,topic_visit
2024-11-26,22722,video_lecture_view
2024-11-26,22722,lab_material_download
2024-11-27,22722,module_visit
2024-11-28,22722,module_visit
2024-11-28,22722,topic_visit
2024-11-28,22722,lab_material_download
2024-11-29,22722,module_visit
2024-11-29,22722,topic_visit
2024-11-29,22722,video_lecture_view
2024-11-29,22722,lab_material_download
2024-11-29,22722,external_link_click
2024-09-09,22402,module_visit
2024-09-10,22402,module_visit
2024-09-10,22402,topic_visit
2024-09-10,22402,topic_visit
2024-09-11,22402,module_visit
2024-09-11,22402,topic_visit
2024-09-11,22402,video_lecture_view
2024-09-11,22402,lab_material_download
2024-09-13,22402,module_visit
2024-09-13,22402,topic_visit
2024-09-13,22402,topic_visit
2024-09-13,22402,topic_visit
2024-09-13,22402,video_lecture_view
2024-09-13,22402,lab_material_download
2024-09-15,22402,module_visit
2024-09-15,22402,topic_visit
2024-09-15,22402,topic_visit
2024-09-15,22402,quiz_attempt
2024-09-16,22402,module_visit
2024-09-16,22402,topic_visit
2024-09-16,22402,video_lecture_view
2024-09-16,22402,lab_material_download
2024-09-17,22402,module_visit
2024-09-17,22402,topic_visit
2024-09-18,22402,module_visit
2024-09-18,22402,topic_visit
2024-09-18,22402,video_lecture_view
2024-09-18,22402,lab_material_download
2024-09-19,22402,module_visit
2024-09-19,22402,topic_visit
2024-09-19,22402,lab_material_download
2024-09-20,22402,module_visit
2024-09-20,22402,topic_visit
2024-09-20,22402,topic_visit
2024-09-23,22402,module_visit
2024-09-23,22402,topic_visit
2024-09-23,22402,topic_visit
2024-09-23,22402,video_lecture_view
2024-09-24,22402,module_visit
2024-09-24,22402,topic_visit
2024-09-24,22402,topic_visit
2024-09-24,22402,lab_material_download
2024-09-25,22402,module_visit
2024-09-25,22402,topic_visit
2024-09-25,22402,video_lecture_view
2024-09-25,22402,lab_material_download
2024-09-26,22402,module_visit
2024-09-26,22402,topic_visit
2024-09-26,22402,topic_visit
2024-09-26,22402,lab_material_download
2024-09-27,22402,module_visit
2024-09-27,22402,topic_visit
2024-09-27,22402,topic_visit
2024-09-27,22402,lab_material_download
2024-09-28,22402,module_visit
2024-09-28,22402,topic_visit
2024-09-28,22402,video_lecture_view
2024-09-28,22402,lab_material_download
2024-09-30,22402,module_visit
2024-09-30,22402,topic_visit
2024-09-30,22402,video_lecture_view
2024-09-30,22402,lab_material_download
2024-10-01,22402,module_visit
2024-10-01,22402,topic_visit
2024-10-01,22402,topic_visit
2024-10-01,22402,forum_post_reply
2024-10-02,22402,module_visit
2024-10-02,22402,topic_visit
2024-10-02,22402,topic_visit
2024-10-02,22402,lab_material_download
2024-10-04,22402,module_visit
2024-10-04,22402,topic_visit
2024-10-04,22402,lab_material_download
2024-10-07,22402,module_visit
2024-10-07,22402,topic_visit
2024-10-07,22402,lab_material_download
2024-10-09,22402,module_visit
2024-10-10,22402,module_visit
2024-10-10,22402,topic_visit
2024-10-10,22402,topic_visit
2024-10-10,22402,lab_material_download
2024-10-12,22402,module_visit
2024-10-12,22402,topic_visit
2024-10-14,22402,module_visit
2024-10-14,22402,topic_visit
2024-10-14,22402,lab_material_download
2024-10-15,22402,module_visit
2024-10-15,22402,topic_visit
2024-10-15,22402,video_lecture_view
2024-10-15,22402,lab_material_download
2024-10-17,22402,module_visit
2024-10-19,22402,module_visit
2024-10-19,22402,topic_visit
2024-10-19,22402,topic_visit
2024-10-19,22402,video_lecture_view
2024-10-19,22402,lab_material_download
2024-10-22,22402,module_visit
2024-10-22,22402,topic_visit
2024-10-22,22402,video_lecture_view
2024-10-22,22402,lab_material_download
2024-10-23,22402,module_visit
2024-10-25,22402,module_visit
2024-10-25,22402,topic_visit
2024-10-25,22402,lab_material_download
2024-10-26,22402,module_visit
2024-10-26,22402,topic_visit
2024-10-26,22402,video_lecture_view
2024-10-26,22402,lab_material_download
